Extruder 1 current,Extruder speed,Extruder 1 head pressure,Extruder 1 head temperature,Calender 1 current,Calender 1 speed,Calender 1 film temperature,Calender 1 drive side roller distance,Calender 1 operation side roller distance,"Calender 1 drive side
Upper chamber pressure","Calvestor 1 drive side
Lower chamber pressure ","Calender 1 operating side
Upper chamber pressure ","Calves 1 operating side
Lower chamber pressure",calender width,Thickness measurement drive side,thickness measurement operation side
345.1,13.95,3.54,83.12,42.91,11.9,82.49,1.26,1.25,41.5,33.92,29.24,39.85,714.4,1.25,1.35
342.65,13.96,3.53,83.13,42.89,11.9,82.65,1.26,1.25,45.82,38.19,33.6,43.77,713.8,1.25,1.35
342.51,13.93,3.53,83.13,42.85,11.9,82.57,1.26,1.25,49.34,41.51,37.09,46.39,714.4,1.25,1.35
347.54,13.96,3.53,83.14,42.84,11.9,82.66,1.26,1.25,48.62,41.85,37.94,46.95,713.8,1.25,1.35
347.54,13.96,3.53,83.14,42.84,11.9,82.66,1.26,1.25,48.62,41.85,37.94,46.95,713.8,1.25,1.35
338.38,13.98,3.53,83.14,42.79,11.9,82.86,1.26,1.25,45.95,39.69,34.53,44.08,713,1.25,1.35
336.3,13.95,3.53,83.14,42.75,11.9,82.98,1.26,1.25,51.56,45.09,40.47,50,713.5,1.24,1.34
340.75,13.91,3.53,83.14,42.74,11.9,82.89,1.25,1.25,46.39,40.15,35.47,44.97,712.6,1.24,1.34
341.12,13.96,3.53,83.15,42.78,11.9,83.06,1.26,1.25,43.64,36.38,31.98,41.19,712.2,1.23,1.33
341.12,13.96,3.53,83.15,42.78,11.9,83.06,1.26,1.25,43.64,36.38,31.98,41.19,712.2,1.23,1.33
338.71,13.94,3.53,83.15,42.82,11.9,83.14,1.25,1.25,36.74,30.43,25.58,34.62,713,1.23,1.33
345.57,13.91,3.53,83.16,42.8,11.9,83.1,1.25,1.25,45.43,38.85,34.13,43.56,713.1,1.23,1.34
345.57,13.91,3.53,83.16,42.8,11.9,83.1,1.25,1.25,45.43,38.85,34.13,43.56,713.1,1.23,1.34
336.45,13.96,3.53,83.16,42.74,11.9,83.35,1.26,1.25,53.86,44.08,41.06,48.69,713.1,1.23,1.33
336.45,13.96,3.53,83.16,42.74,11.9,83.35,1.26,1.25,53.86,44.08,41.06,48.69,713.1,1.23,1.33
332.54,13.96,3.52,83.17,42.76,11.9,83.41,1.26,1.25,35.42,28.46,23.46,32.86,712.4,1.23,1.33
333.24,13.93,3.52,83.18,42.74,11.9,83.37,1.26,1.25,49.49,43.4,38.67,48.04,713.1,1.23,1.33
337.98,13.92,3.51,83.18,42.73,11.9,83.52,1.26,1.25,48.49,41.92,37.3,46.42,712.7,1.23,1.33
333.09,13.96,3.51,83.18,42.7,11.9,83.62,1.26,1.25,50.05,44.63,39.82,48.42,712.8,1.23,1.33
333.71,13.94,3.51,83.18,42.61,11.9,83.69,1.25,1.25,55.08,47.22,41.83,51.26,712.2,1.23,1.33
339.37,13.91,3.52,83.19,42.55,11.9,83.64,1.26,1.25,29.32,22.88,18.04,27.6,712.3,1.23,1.33
341.27,13.93,3.52,83.19,42.53,11.9,83.68,1.25,1.25,53.65,47.17,41.91,51,712,1.22,1.32
336.12,13.96,3.52,83.19,42.57,11.9,83.83,1.25,1.25,46.16,39.88,35.29,44.34,712.3,1.22,1.32
335.43,13.94,3.52,83.2,42.65,11.9,84,1.26,1.25,43.56,37.39,32.72,41.59,712,1.22,1.32
338.67,13.9,3.53,83.21,42.74,11.9,83.97,1.26,1.25,49.27,41.43,38.36,46.35,712,1.22,1.33
338.67,13.9,3.53,83.21,42.74,11.9,83.97,1.26,1.25,49.27,41.43,38.36,46.35,712,1.22,1.33
337.65,13.94,3.52,83.21,42.66,11.9,84.04,1.26,1.25,54.94,48.98,43.49,53.15,712.2,1.22,1.33
333.78,13.95,3.53,83.21,42.6,11.9,84.26,1.26,1.25,48.53,41.34,37.64,45.43,712.2,1.22,1.32
333.78,13.95,3.53,83.21,42.6,11.9,84.26,1.26,1.25,48.53,41.34,37.64,45.43,712.2,1.22,1.32
335.97,13.92,3.53,83.22,42.72,11.9,84.38,1.25,1.25,30.19,23.99,19.62,28.83,712.1,1.22,1.33
335.97,13.92,3.53,83.22,42.72,11.9,84.38,1.25,1.25,30.19,23.99,19.62,28.83,712.1,1.22,1.33
329.11,13.98,3.54,83.23,42.82,11.9,84.72,1.26,1.25,43.85,38.44,33.82,43.41,711.8,1.22,1.33
329.11,13.98,3.54,83.23,42.82,11.9,84.72,1.26,1.25,43.85,38.44,33.82,43.41,711.8,1.22,1.33
326.63,13.95,3.54,83.23,42.76,11.9,84.65,1.26,1.25,60.42,53.19,47.21,56.9,712.4,1.22,1.32
328.53,13.95,3.53,83.23,42.73,11.9,84.89,1.26,1.25,49.85,42.99,38.45,47.23,711.6,1.21,1.32
328.53,13.95,3.53,83.23,42.71,11.9,84.89,1.26,1.25,46.12,39.79,34.77,43.83,711.8,1.21,1.32
326.48,13.94,3.51,83.24,42.79,11.9,85.03,1.25,1.25,50.56,43.37,39.57,47.85,712.2,1.21,1.32
327.72,13.93,3.51,83.24,42.88,11.9,85,1.26,1.25,45.27,39.09,34.94,43.99,711.6,1.21,1.32
327.72,13.93,3.51,83.24,42.88,11.9,85,1.26,1.25,45.27,39.09,34.94,43.99,711.6,1.21,1.32
327.54,13.94,3.51,83.25,42.87,11.9,85.04,1.26,1.25,50.24,44.72,39.46,48.55,712.2,1.21,1.32
324.99,13.95,3.5,83.25,42.84,11.9,85.19,1.26,1.25,44.56,37.43,34.57,42.52,711.6,1.21,1.32
322.83,13.95,3.5,83.25,42.76,11.9,85.29,1.25,1.25,48.5,42.43,37.5,47.75,712.3,1.21,1.32
325.97,13.92,3.51,83.26,42.68,11.9,85.31,1.25,1.25,48.58,40.35,36.92,45.83,711.7,1.21,1.32
330.24,13.92,3.51,83.26,42.66,11.9,85.39,1.25,1.25,41.3,36.17,31.41,41.47,712.2,1.22,1.32
330.35,13.94,3.51,83.26,42.69,11.9,85.53,1.25,1.25,47.3,41.01,36.39,44.99,711.6,1.21,1.32
327.18,13.95,3.52,83.27,42.68,11.9,85.55,1.25,1.25,59.66,53.31,49.07,57.87,711.9,1.21,1.32
327.36,13.93,3.52,83.27,42.68,11.9,85.52,1.25,1.25,48.49,42.88,37.34,46.83,711.2,1.21,1.32
329.44,13.93,3.52,83.28,42.69,11.9,85.57,1.26,1.25,47.94,41.55,36.85,45.75,711.5,1.21,1.31
326.3,13.96,3.52,83.28,42.65,11.9,85.72,1.26,1.25,46.43,40.99,35.61,44.94,711.2,1.21,1.31
317.32,13.98,3.52,83.28,42.64,11.9,85.78,1.26,1.25,41.73,35.55,30.98,39.94,711.4,1.21,1.31
314.33,13.95,3.52,83.29,42.72,11.9,85.79,1.25,1.25,45.85,39.32,33.75,43.1,711.3,1.21,1.31
316.23,13.92,3.51,83.29,42.73,11.9,85.77,1.26,1.25,38.62,33.45,29.2,38.28,711.6,1.21,1.31
322.54,13.9,3.5,83.29,42.76,11.9,85.98,1.26,1.25,47.98,41.55,37.51,45.95,711,1.21,1.31
327.8,13.91,3.5,83.3,42.79,11.9,86.09,1.26,1.25,40.28,33.97,28.84,38.08,711.4,1.21,1.31
320.06,13.98,3.51,83.3,42.8,11.9,86.09,1.26,1.25,40.63,35.39,30.77,39.71,711.4,1.21,1.31
319.44,13.92,3.51,83.3,42.75,11.9,86.21,1.25,1.25,49.58,44.11,38.66,47.96,711.5,1.21,1.31
319.44,13.92,3.51,83.3,42.75,11.9,86.21,1.25,1.25,49.58,44.11,38.66,47.96,711.5,1.21,1.31
323.34,13.94,3.5,83.31,42.7,11.9,86.43,1.25,1.25,47.06,40.38,36.14,44.96,711.7,1.2,1.31
323.34,13.94,3.5,83.31,42.7,11.9,86.43,1.25,1.25,47.06,40.38,36.14,44.96,711.7,1.2,1.31
322.72,13.95,3.5,83.32,42.61,11.9,86.38,1.26,1.25,49.32,43.86,38.89,47.85,711.6,1.2,1.31
322.72,13.95,3.5,83.32,42.61,11.9,86.38,1.26,1.25,49.32,43.86,38.89,47.85,711.6,1.2,1.31
323.56,13.93,3.49,83.32,42.59,11.9,86.56,1.25,1.25,48.3,42.11,36.94,45.94,711,1.2,1.3
319.26,13.96,3.48,83.33,42.57,11.9,86.71,1.26,1.25,49.24,43.75,38.48,47.21,711.4,1.2,1.3
315.83,13.95,3.48,83.33,42.54,11.9,86.69,1.25,1.25,61.76,55.91,50.49,58.94,711.2,1.2,1.31
316.99,13.93,3.48,83.34,42.52,11.9,86.62,1.25,1.25,46.48,40.38,36.15,44.08,711.7,1.2,1.31
316.67,13.94,3.48,83.34,42.49,11.9,86.74,1.25,1.25,49.52,44.11,38.98,47.88,711.4,1.21,1.31
320.42,13.92,3.48,83.34,42.46,11.9,86.86,1.26,1.25,45.78,40.59,35.9,44.84,711.9,1.21,1.31
319.95,13.93,3.48,83.35,42.43,11.9,86.81,1.26,1.25,28.41,23.71,18.8,26.99,711.4,1.21,1.31
319.95,13.93,3.48,83.35,42.47,11.9,86.81,1.26,1.25,28.41,23.71,18.8,26.99,712.2,1.21,1.31
319.15,13.95,3.48,83.35,42.44,11.9,86.87,1.26,1.25,47.77,42.1,38.05,45.96,711.7,1.21,1.31
320.97,13.92,3.48,83.35,42.44,11.9,87.03,1.26,1.25,47.1,40.92,38.48,46.3,712.2,1.21,1.31
325.86,13.91,3.48,83.36,42.36,11.9,87.12,1.26,1.25,46.4,40.8,36.45,44.58,711.5,1.21,1.31
324.73,13.94,3.48,83.36,42.28,11.9,87.12,1.25,1.25,56.5,51.45,47.27,55.09,711.8,1.21,1.31
323.38,13.95,3.48,83.37,42.25,11.9,87.06,1.26,1.25,59.1,53.77,50.08,57.56,711.3,1.2,1.3
324.29,13.92,3.49,83.37,42.23,11.9,87.16,1.26,1.25,46.62,41.29,35.88,44.42,711.6,1.2,1.3
329.62,13.91,3.48,83.37,42.28,11.9,87.21,1.26,1.25,48.44,43.96,39.03,47.65,711.2,1.2,1.3
327.98,13.95,3.48,83.37,42.34,11.9,87.16,1.25,1.25,50.56,45.11,40.09,48.24,711.4,1.2,1.3
323.64,13.95,3.47,83.38,42.39,11.9,87.07,1.25,1.25,45.47,39.84,35.37,43.37,710.9,1.2,1.3
322.69,13.94,3.47,83.38,42.34,11.9,87.23,1.26,1.25,27.16,24.64,21.74,31.14,711.5,1.2,1.3
332.73,13.89,3.46,83.39,42.29,11.9,87.44,1.25,1.25,53.19,47.93,42.15,50.03,711.2,1.2,1.3
337.25,13.92,3.46,83.39,42.23,11.9,87.57,1.25,1.25,46.14,40.7,36.2,44.46,711.4,1.2,1.3
333.71,13.95,3.46,83.4,42.23,11.9,87.45,1.26,1.25,47.95,42.73,37.57,45.65,711.9,1.2,1.3
333.71,13.95,3.46,83.4,42.23,11.9,87.45,1.26,1.25,47.95,42.73,37.57,45.65,711.9,1.2,1.3
335.13,13.93,3.47,83.4,42.26,11.9,87.67,1.26,1.25,49.81,45.57,40.93,49.52,712,1.2,1.3
335.54,13.94,3.47,83.4,42.31,11.9,87.86,1.26,1.25,46.33,40.73,36.13,44.57,715.1,1.2,1.3
332.32,13.95,3.46,83.4,42.25,11.9,87.84,1.26,1.25,49.07,44.22,38.6,46.94,715.5,1.2,1.3
329.77,13.95,3.46,83.41,42.2,11.9,87.77,1.26,1.25,47.97,42.19,37.4,45.6,715.2,1.2,1.3
327.8,13.95,3.46,83.41,42.13,11.9,87.82,1.26,1.25,64.43,58.4,54.45,61.91,715.5,1.19,1.29
331.01,13.93,3.46,83.42,42.12,11.9,87.98,1.26,1.25,49.09,43.47,37.74,46.34,715.3,1.19,1.29
333.6,13.92,3.46,83.42,42.14,11.9,87.98,1.26,1.25,45.2,40.2,35.02,43.14,715.7,1.19,1.29
334.81,13.93,3.47,83.42,42.26,11.89,87.81,1.25,1.25,47.89,42.56,37.64,46.65,715.4,1.19,1.29
326.52,13.98,3.47,83.43,42.38,11.9,87.85,1.25,1.25,43.6,38.28,33.81,42.24,716,1.19,1.29
329.77,13.9,3.47,83.43,42.38,11.9,87.98,1.25,1.25,50.46,45.08,40.02,48.49,715.9,1.19,1.29
339.48,13.9,3.46,83.43,42.36,11.9,88.1,1.26,1.25,32.53,25.72,20.26,28.12,716.4,1.19,1.29
335.65,13.95,3.45,83.44,42.28,11.9,88.09,1.25,1.25,44.56,40.13,35.19,43.28,715.7,1.19,1.29
336.7,13.94,3.45,83.44,42.18,11.9,88.11,1.25,1.25,45.35,40.32,35.65,43.46,716.4,1.19,1.29
334.51,13.94,3.44,83.45,42.15,11.9,88.16,1.25,1.25,48.37,42.85,38.1,45.69,716.1,1.19,1.29
339.73,13.91,3.44,83.45,42.13,11.9,88.29,1.25,1.25,48.2,43.41,38.84,46.71,716.6,1.2,1.29
337.18,13.95,3.45,83.46,42.17,11.9,88.37,1.26,1.25,45.82,40.63,35.94,43.85,716.5,1.19,1.29
337.18,13.95,3.45,83.46,42.17,11.9,88.37,1.26,1.25,45.82,40.63,35.94,43.85,716.5,1.19,1.29
332,13.96,3.46,83.46,42.17,11.9,88.35,1.25,1.25,50.52,46.26,41.64,49.64,715.6,1.19,1.29
337.36,13.9,3.45,83.46,42.13,11.9,88.46,1.25,1.25,50.97,45.43,41.76,48.68,716.1,1.19,1.28
348.09,13.89,3.45,83.47,42.17,11.9,88.59,1.26,1.25,49.6,44.21,39.87,47.6,715.7,1.19,1.28
348.42,13.93,3.46,83.47,42.24,11.89,88.48,1.25,1.25,51.94,46.73,41.29,49.44,716.5,1.19,1.28
344.15,13.95,3.47,83.47,42.36,11.89,88.38,1.26,1.25,52.37,47.51,42.03,50.63,715.9,1.19,1.29
340.65,13.94,3.47,83.48,42.5,11.89,88.52,1.26,1.25,47.07,41.82,36.84,45.1,716,1.19,1.28
352.62,13.88,3.47,83.48,42.61,11.9,88.66,1.26,1.25,58.7,52.38,46.91,55.32,716.3,1.19,1.29
352.33,13.94,3.47,83.49,42.74,11.89,88.7,1.25,1.25,57.83,51.66,46.11,54.45,716.5,1.19,1.28
347.03,13.96,3.47,83.49,42.84,11.9,88.61,1.26,1.25,48,43.05,38.86,46.86,716.2,1.19,1.28
350.57,13.89,3.47,83.5,43.02,11.9,88.95,1.25,1.25,45.82,40.76,37.1,45.8,716.7,1.19,1.29
354.19,13.92,3.46,83.5,43.02,11.9,88.95,1.25,1.25,45.82,40.76,37.1,45.8,716.1,1.19,1.29
354.19,13.92,3.46,83.5,43.08,11.89,89.08,1.26,1.25,52.48,47.61,43.37,51.09,716.4,1.19,1.28
346.89,13.96,3.46,83.51,43.19,11.9,89.06,1.26,1.25,47.37,42.76,37.81,46.44,715.9,1.19,1.28
341.74,13.96,3.47,83.51,43.3,11.89,88.94,1.25,1.25,54.94,49.92,45.47,53.46,716,1.18,1.28
342.32,13.92,3.47,83.52,43.43,11.9,89.12,1.25,1.25,46.4,41.42,36.58,45.54,715.6,1.18,1.28
355.43,13.92,3.45,83.53,43.56,11.89,89.32,1.26,1.25,53.06,48.85,43.15,51.83,715.6,1.18,1.28
355.43,13.92,3.45,83.53,43.56,11.89,89.32,1.26,1.25,53.06,48.85,43.15,51.83,715.9,1.18,1.28
349.7,13.96,3.46,83.53,43.64,11.89,89.26,1.25,1.25,46.88,40.2,36.3,44.85,715.8,1.19,1.28
352.18,13.9,3.46,83.54,43.85,11.9,89.35,1.25,1.25,47.46,41.96,36.84,46.05,715.9,1.19,1.28
352.18,13.9,3.46,83.54,43.85,11.9,89.35,1.25,1.25,47.46,41.96,36.84,46.05,715.9,1.19,1.28
351.63,13.94,3.46,83.54,43.93,11.89,89.56,1.26,1.25,45.83,40.83,35.99,44.39,716.3,1.19,1.28
347.95,13.95,3.46,83.54,44.04,11.9,89.68,1.25,1.25,46.23,39.44,35.37,43.66,716.2,1.19,1.28
343.31,13.95,3.46,83.55,44.14,11.9,89.65,1.26,1.25,42.34,37,32.98,41.13,716.5,1.19,1.28
345.9,13.92,3.46,83.55,44.12,11.9,89.72,1.25,1.25,48.58,42.38,37.42,46.37,716,1.19,1.28
348.64,13.93,3.45,83.55,44.08,11.9,89.89,1.26,1.25,48.53,41.07,37.13,45.38,716.2,1.19,1.28
346.16,13.95,3.45,83.56,44.08,11.9,89.99,1.26,1.25,45.66,39.76,34.96,43.94,715.4,1.19,1.28
347.11,13.94,3.45,83.56,44.11,11.9,89.93,1.26,1.25,39.58,29.04,26.06,33.95,715.6,1.18,1.27
343.49,13.95,3.46,83.56,44.24,11.9,89.91,1.25,1.25,52.83,46.94,41.44,50.71,714.6,1.18,1.27
345.28,13.93,3.46,83.57,44.33,11.9,90.06,1.26,1.25,48.45,42.76,37.42,46.61,715,1.18,1.27
340.65,13.96,3.45,83.57,44.35,11.9,90.19,1.26,1.25,43.85,37.17,33.73,42.27,714.3,1.18,1.27
339.08,13.95,3.45,83.58,44.39,11.9,90.14,1.25,1.25,52.86,46.86,41.39,51,714.1,1.18,1.27
339.55,13.92,3.44,83.58,44.38,11.9,90.2,1.26,1.25,43.89,37.69,32.97,42.12,714.6,1.18,1.27
339.55,13.92,3.44,83.58,44.38,11.9,90.2,1.26,1.25,43.89,37.69,32.97,42.12,714.6,1.18,1.27
345.13,13.91,3.44,83.58,44.46,11.9,90.37,1.26,1.25,47.3,41.07,35.92,44.93,714.2,1.19,1.27
342.29,13.95,3.45,83.6,44.55,11.9,90.38,1.26,1.25,45.19,38.88,34.05,43.08,714.5,1.19,1.27
342.29,13.95,3.45,83.6,44.55,11.9,90.38,1.26,1.25,45.19,38.88,34.05,43.08,714.5,1.19,1.27
342.25,13.94,3.45,83.6,44.59,11.89,90.38,1.26,1.25,64.85,57.3,52.95,61.11,714.7,1.19,1.28
350.03,13.92,3.44,83.61,44.54,11.9,90.58,1.25,1.25,45.28,38.99,34.38,43.29,714.5,1.19,1.28
350.03,13.92,3.44,83.61,44.58,11.9,90.58,1.25,1.25,45.28,38.99,34.38,43.29,714.5,1.19,1.28
339.44,13.97,3.45,83.61,44.67,11.9,90.47,1.26,1.25,45.59,38.98,34.71,43.78,717.1,1.19,1.27
339.44,13.97,3.45,83.61,44.67,11.9,90.47,1.26,1.25,45.59,38.98,34.71,43.78,717.1,1.19,1.27
336.89,13.94,3.45,83.62,44.74,11.9,90.57,1.25,1.25,45.6,39.99,35.62,44.33,716.8,1.19,1.27
337.8,13.96,3.44,83.63,44.71,11.9,90.82,1.25,1.25,39.04,31.32,26.29,35.55,716.9,1.19,1.27
337.8,13.96,3.44,83.63,44.75,11.9,90.82,1.26,1.25,39.04,31.32,26.29,35.55,717.1,1.19,1.28
334.44,13.95,3.43,83.63,44.73,11.9,90.76,1.26,1.25,44.62,38.23,33.99,42.86,717.1,1.19,1.28
335.43,13.92,3.43,83.63,44.67,11.9,90.81,1.26,1.25,54.16,48.06,43.31,51.63,718,1.2,1.28
340.9,13.95,3.42,83.64,44.58,11.9,91.08,1.26,1.25,55.91,49.42,44.45,53.66,718.2,1.2,1.28
336.85,13.96,3.42,83.65,44.58,11.9,91.08,1.26,1.25,55.91,49.42,44.45,53.66,718.2,1.2,1.28
336.85,13.96,3.42,83.65,44.57,11.9,91.03,1.26,1.25,48.38,42.55,37.39,45.95,718,1.2,1.28
333.27,13.96,3.42,83.66,44.5,11.9,91.07,1.26,1.25,44.53,37.81,33.64,42.32,718.7,1.2,1.29
336.92,13.94,3.42,83.67,44.4,11.9,91.18,1.26,1.25,47.12,39.26,34.41,43.31,719,1.2,1.29
328.49,13.99,3.42,83.67,44.34,11.9,91.22,1.26,1.25,48.76,42.4,38.13,46.71,718.5,1.2,1.29
328.49,13.99,3.42,83.67,44.34,11.9,91.22,1.26,1.25,48.76,42.4,38.13,46.71,718.5,1.2,1.29
325.32,13.93,3.42,83.68,44.24,11.9,91.25,1.26,1.25,46.36,40.44,35.86,44.34,718.5,1.2,1.28
333.13,13.9,3.42,83.68,44.22,11.9,91.32,1.26,1.25,44.59,38.5,33.75,41.9,719.1,1.2,1.29
333.13,13.9,3.42,83.68,44.22,11.9,91.32,1.26,1.25,44.59,38.5,33.75,41.9,719.1,1.2,1.29
328.56,13.96,3.41,83.69,44.22,11.9,91.3,1.26,1.25,37.64,31.42,26.12,35.31,718.7,1.21,1.29
329.18,13.93,3.41,83.69,44.17,11.9,91.2,1.25,1.25,46.11,39.99,35.12,44.31,719.2,1.21,1.29
341.89,13.88,3.4,83.7,44.03,11.9,91.38,1.26,1.25,52.22,46.79,40.44,49.2,719.6,1.21,1.29
341.89,13.88,3.4,83.7,44.03,11.9,91.38,1.26,1.25,52.22,46.79,40.44,49.2,719.6,1.21,1.29
343.49,13.94,3.4,83.7,44.06,11.9,91.43,1.26,1.25,40.49,35.47,30.44,40.2,719.5,1.21,1.3
336.7,13.96,3.41,83.7,44.06,11.9,91.33,1.25,1.25,45.28,39.52,34.94,43.42,719.8,1.21,1.3
330.06,13.97,3.41,83.71,44.09,11.9,91.34,1.26,1.25,48.91,43.64,37.78,47.23,719.8,1.21,1.3
337.07,13.91,3.41,83.71,43.98,11.9,91.55,1.26,1.25,41.57,35.57,30.61,39.48,719.9,1.22,1.3
326.92,13.99,3.4,83.72,43.92,11.9,91.51,1.26,1.25,47.32,41.6,36.78,45.24,719.9,1.22,1.31
326.92,13.99,3.4,83.72,43.77,11.9,91.51,1.25,1.25,47.32,41.6,36.78,45.24,720,1.22,1.31
317.18,14,3.4,83.73,43.71,11.9,91.43,1.25,1.25,39.54,34.52,27.92,37.54,719.7,1.22,1.31
325.97,13.89,3.39,83.73,43.6,11.9,91.69,1.26,1.25,47.59,42.98,38.57,46.73,719.6,1.21,1.31
325.97,13.89,3.39,83.73,43.6,11.9,91.69,1.26,1.25,47.59,42.98,38.57,46.73,719.4,1.21,1.31
329.99,13.92,3.39,83.74,43.59,11.9,91.64,1.26,1.25,38.16,32.73,27.95,36.98,719.3,1.22,1.31
326.19,13.95,3.39,83.75,43.57,11.9,91.56,1.25,1.25,47.78,42.05,36.94,45.81,719.5,1.22,1.31
328.31,13.92,3.39,83.75,43.57,11.9,91.91,1.26,1.25,47.01,40.61,35.7,43.92,719.7,1.22,1.31
328.31,13.92,3.39,83.75,43.57,11.9,91.91,1.26,1.25,47.01,40.61,35.7,43.92,719.7,1.22,1.31
335.46,13.91,3.39,83.76,43.52,11.9,91.98,1.26,1.25,50.02,45.34,41.35,49.13,719.1,1.22,1.32
333.31,13.95,3.4,83.76,43.6,11.9,91.83,1.26,1.25,43.66,37.58,32.9,41.25,719.9,1.22,1.32
330.39,13.96,3.4,83.76,43.62,11.9,91.77,1.26,1.25,47.32,41.42,36.68,45.4,719.3,1.22,1.32
337.62,13.9,3.39,83.77,43.61,11.9,92.05,1.26,1.25,56.59,52.68,48.1,55.88,719.9,1.22,1.32
337.62,13.9,3.39,83.77,43.55,11.9,92.22,1.26,1.25,45.85,39.98,35.83,43.5,719,1.22,1.32
341.78,13.91,3.39,83.77,43.43,11.9,91.96,1.26,1.25,45.38,39.28,34.4,43.08,719.6,1.22,1.31
340.97,13.95,3.39,83.78,43.35,11.9,91.86,1.25,1.25,46.59,41.38,37.27,45.21,718.4,1.22,1.31
336.08,13.95,3.39,83.79,43.3,11.9,91.92,1.26,1.25,47.36,42.6,37.19,46.52,719,1.22,1.31
342.65,13.9,3.38,83.8,43.26,11.9,92.1,1.25,1.25,46.96,41.4,36.82,45.16,718.2,1.21,1.31
347.69,13.92,3.38,83.8,43.29,11.9,92.11,1.25,1.25,43.12,37.71,32.66,41.5,719,1.22,1.31
342.54,13.96,3.38,83.81,43.34,11.9,91.94,1.25,1.25,48.74,44.35,40.67,48.72,718.6,1.22,1.31
334.73,13.98,3.39,83.81,43.43,11.9,91.95,1.25,1.25,45.11,38.87,34.2,42.81,719.4,1.22,1.31
324.77,13.98,3.39,83.81,43.43,11.9,92.17,1.25,1.25,47.81,44.24,39.85,47.82,719,1.22,1.31
334.84,13.88,3.39,83.82,43.37,11.9,92.32,1.25,1.25,46.2,40.26,35.48,43.72,719.3,1.22,1.31
346.3,13.89,3.39,83.82,43.38,11.9,92.08,1.26,1.25,51.65,46.03,41.14,49.58,719,1.22,1.3
346.41,13.93,3.39,83.83,43.4,11.9,91.97,1.25,1.25,49.91,44.77,39.9,48.13,719.5,1.22,1.3
343.05,13.95,3.39,83.83,43.49,11.9,92.09,1.26,1.25,45.16,40.61,35.42,43.8,719.6,1.22,1.31
346.85,13.91,3.39,83.84,43.52,11.9,92.26,1.26,1.25,38.84,33.67,27.7,37.04,719.5,1.22,1.3
356.63,13.89,3.39,83.84,43.55,11.9,92.36,1.25,1.25,45.85,40.37,35.94,44.22,719.1,1.22,1.3
345.72,13.97,3.4,83.85,43.56,11.9,92.24,1.26,1.25,47.21,42.25,37.24,46.11,719,1.21,1.3
339.48,13.98,3.41,83.85,43.62,11.9,92.32,1.26,1.25,46.76,41.21,27.68,36.93,718.8,1.21,1.3
345.79,13.91,3.4,83.87,43.58,11.9,92.72,1.26,1.25,43,37.19,33.17,40.92,718.8,1.21,1.3
345.79,13.91,3.4,83.87,43.58,11.9,92.72,1.26,1.25,43,37.19,33.17,40.92,718.8,1.21,1.3
341.56,13.96,3.39,83.87,43.67,11.9,92.61,1.26,1.25,45.85,40.44,35.77,44.26,718.9,1.21,1.3
340.54,13.94,3.39,83.87,43.79,11.9,92.41,1.26,1.25,44.2,38.85,34.1,43.35,719.1,1.21,1.3
338.46,13.95,3.39,83.88,43.87,11.9,92.47,1.26,1.25,45.8,38.8,34.66,42.57,719.3,1.21,1.3
339.19,13.92,3.4,83.88,43.84,11.9,92.65,1.26,1.25,48.84,42.53,38.07,46.44,719.6,1.21,1.3
350.72,13.87,3.39,83.88,43.81,11.9,92.77,1.25,1.25,53.36,47.46,42.56,51.49,719.2,1.21,1.3
350.61,13.95,3.4,83.89,43.95,11.89,92.65,1.26,1.25,44.85,39.3,34.4,43.13,719.9,1.21,1.3
346.78,13.93,3.41,83.9,44.26,11.9,92.8,1.25,1.25,46.63,40.44,36.05,44.81,719.8,1.21,1.3
346.78,13.93,3.41,83.9,44.26,11.9,92.8,1.25,1.25,46.63,40.44,36.05,44.81,719.8,1.21,1.3
346.41,13.95,3.41,83.91,44.27,11.9,92.95,1.25,1.25,37.97,32.08,26.04,35.28,719.8,1.21,1.3
346.41,13.95,3.41,83.91,44.27,11.9,92.95,1.25,1.25,37.97,32.08,26.04,35.28,719.8,1.21,1.3
339.37,13.97,3.41,83.91,44.38,11.9,92.71,1.25,1.25,46.94,41.1,36.42,45.33,718.9,1.2,1.29
332.73,13.96,3.41,83.92,44.28,11.9,92.69,1.25,1.25,29.83,24.34,20.82,28.93,720,1.2,1.29
337.4,13.91,3.4,83.92,44.27,11.9,92.93,1.25,1.25,47.14,41.52,36.84,45.82,719.1,1.2,1.29
342.54,13.92,3.39,83.92,44.34,11.9,93.04,1.26,1.25,59.47,54.12,47.89,56.51,720.2,1.21,1.29
341.96,13.93,3.39,83.93,44.45,11.89,92.91,1.26,1.25,46.48,40.47,35.67,44.67,719.2,1.21,1.3
343.67,13.92,3.39,83.93,44.46,11.89,92.79,1.25,1.25,48.22,42.34,37.51,46.56,719.8,1.21,1.3
343.6,13.93,3.39,83.94,44.58,12,92.96,1.26,1.25,43.83,37.03,32.18,41.43,719.6,1.21,1.3
352.84,14.05,3.4,83.94,44.59,12.1,93.11,1.25,1.25,57.17,50.95,46.12,55.14,720.2,1.21,1.3
345.35,14.24,3.4,83.95,44.79,12.2,93.11,1.25,1.25,46.43,39.8,35.59,44.01,720,1.21,1.29
334.59,14.36,3.41,83.95,44.8,12.3,92.84,1.25,1.25,44.33,38.12,33.56,42.59,720.5,1.21,1.3
